"Sample","DoB_2","DoB_4","DoB_6","DoB_8","DoB_11","DoB_13","DoB_15","DoB_17","DoS_3","DoS_5","DoS_7","DoS_9","DoS_12","DoS_14","DoS_16","DoS_18","QC_1","QC_10","QC_19"
"Lable","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoS","DoS","DoS","DoS","DoS","DoS","DoS","DoS","QC","QC","QC"
"M1023T226",6731.95653035657,7368.4039358324,6758.46947689655,6345.36124382815,7829.29616111454,7253.45929326337,7819.01083721298,6241.64638703514,2804.28918426361,3252.53306537392,3109.65717956089,3318.29846399878,2936.12763601921,2614.40111907152,3111.72872023821,3476.08110166691,6387.77416715964,6400.98859163411,5373.1708466696
"M1024T190",4499.4543427168,5963.36326505406,5609.45077574351,5737.58788788277,4961.93892048152,4337.63935071744,4578.07358820436,6173.20163085656,4186.81296616298,3665.59300301703,3359.40868135767,3330.07576365336,3292.35906963989,2748.46506638902,2769.38247022877,2617.74995443931,3636.15396621732,5486.83387326837,6226.82635788271
"M1024T226_1",9979.13354324975,9199.53849107112,10662.2915940623,8015.17216171974,8254.17519770067,7129.64947376705,8460.78985959331,11626.0090882153,4859.4107838731,4273.43741967481,3830.62963030183,3708.29274949659,4131.64481711424,4425.45940654505,3570.89693854222,4427.51393654252,9102.76337680357,7980.95462329068,7661.74361469554
"M1024T226_2",4905.77697196326,4975.9380027468,6065.58646006012,4616.50670888621,4990.21705827511,6217.54824502988,4625.11761642423,6170.89088143312,2640.67237918968,2210.57636115268,2006.91051064513,1954.80485512328,2476.66298081692,2215.02258153586,2021.23586673681,2525.08761044328,4640.70440293965,4310.99131247005,4268.1956745077
"M1025T191",8188.87096238885,8951.05648507836,8731.51106770264,6378.55227379858,8204.19259361833,7941.84095120477,10519.4487518195,8889.8193783771,1852.32973808569,3666.78849424506,3085.68812987382,3018.26061900038,4651.40341666056,4290.55882982665,4414.01536016892,3226.32687000648,5052.83974572214,5553.23070187684,4865.7740946054
"M1025T226",4602.58536841624,4890.73766122845,4569.66858278055,5302.49061194157,4154.65560794432,4765.88102056589,6182.00597530377,3954.28338548269,3536.00736622663,1822.76938159629,1822.67496471706,2789.89364818421,2563.45814075727,3037.19539847289,2944.85540234069,1666.43785517543,4256.4935396614,3307.62326624558,3481.58468810652
"M1025T386",3373.65240386915,3531.88774758803,3852.61226311536,2015.7121083092,7295.27590696539,1126.9618531004,3697.49322538609,4254.29292407381,3572.63236141542,2315.86846271926,4673.21754092444,4474.19260326725,2101.98207995696,5150.63878750239,4416.76273427477,4610.85328896927,4440.66809213121,4735.46848771372,4209.38532012741
"M1025T48",688.339000208491,668.944724072287,407.165862699974,500.036071612816,523.965168975259,547.315422049972,609.359076749164,407.901011599075,572.536594597846,507.077630394182,420.598510898291,711.102598425119,721.751912410944,561.909406464205,547.320323684577,446.496702078034,490.332870198381,563.766950534306,570.241033792916
"M1026T192",4522.32863483657,4950.98291068562,5994.91636817127,4758.80703544556,4469.52218664844,4622.06066123142,4272.08894095164,5478.41612214241,3186.30534876373,1539.15641384719,3319.80408208482,3484.98409147403,1950.58567975402,2892.83580496149,2739.54835454361,3100.9708203438,4797.58728472186,3685.64247598951,4636.05660130983
"M1026T193",2559.01285767429,2780.25995852806,2396.32866200538,2722.02854968479,2026.71758279764,1873.40269637363,1897.59150416603,2240.03175861719,614.706730469723,530.564975350209,557.538511647771,862.175879359341,557.434355594926,841.436904759256,976.446954495382,570.252221915498,2320.2547108705,2632.90420208441,1479.89005732335
