"Sample","DoB_2","DoB_4","DoB_6","DoB_8","DoB_11","DoB_13","DoB_15","DoB_17","DoS_3","DoS_5","DoS_7","DoS_9","DoS_12","DoS_14","DoS_16","DoS_18","QC_1","QC_10","QC_19"
"Lable","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoS","DoS","DoS","DoS","DoS","DoS","DoS","DoS","QC","QC","QC"
"M711T168",2905.14136234133,3031.91565531959,2649.63612884683,4383.1804332461,2079.54133082819,2729.48910785356,2259.4104947614,2939.25629785739,3422.61478847364,4390.64502546529,2260.81893403414,2388.51035036115,1925.17986673433,2355.44528499578,3930.75374217887,3935.846881253,1892.02011912291,2559.12442511972,2209.7262397304
"M711T191",6061.78796881973,5677.85789547636,5116.78649747958,5831.21696963892,5082.16619073933,5557.84815527615,5233.651008759,5907.74405406905,2059.55550583079,2104.962299065,2369.84189157811,1576.59465819878,2084.83823667826,1827.67936382297,2184.77171998029,2173.18888354979,3739.14637007562,3475.95445704845,2766.09816876313
"M711T195",7399.66676930811,6515.98051606078,5627.93079184125,5127.56601253923,6984.09493618678,6028.86995314405,6236.90233126564,5879.38236074486,3159.46761133203,916.335225435582,2709.94149757024,2424.69359677159,2420.58283113728,2177.58474200359,2733.32961736385,1610.80094256307,5793.35978656997,7191.93665069911,6567.28142725887
"M711T207",1397.02453444248,2106.75725505422,1616.76169426443,1132.35362327777,977.842025740952,1196.45550757256,757.746049275796,1269.82661297261,1521.5096675145,1510.40232238422,1630.78948587094,1021.78357466803,2222.8814034586,2076.70627625745,1842.52667147524,1940.81441769941,1701.78176967001,1440.96849589108,1204.24020907695
"M711T213",1898.63629875174,1572.99423411412,1654.22506995175,1334.56150795238,1562.90698433051,1687.82350928324,1748.96339888744,1606.99827515138,1788.80471898097,2049.186911744,1149.18978970823,1890.90599395088,1663.709414213,2101.72072414144,1734.99097711446,2028.3430696285,1776.21664991667,1620.26079084845,2131.39397963003
"M711T220",13385.1429232791,12151.9326768653,6515.80073659215,6744.6843945629,25355.9560554784,11669.7056482223,10943.2898741145,8130.11995541774,6659.40636387304,3852.25631746255,7444.41966659462,6514.27646863299,6480.23799439626,5128.05641119693,1919.18036452063,6487.92563746535,10921.6646618906,9720.85909152783,9499.66093680579
"M711T222",7276.75364709019,8563.77729595531,7930.12447090179,4734.87498909473,8254.58469017365,8787.21823619199,6323.71249153851,7940.90125142739,5741.89443590967,5588.00408362234,1898.91550069214,3743.60097731974,3969.78761223993,3633.91102282114,4215.76406355266,3108.05344986964,7367.64563436467,4808.79304397471,7368.64814961013
"M711T229",1207.37502065621,1311.58517753251,816.369572441025,949.503630201837,1340.59911937871,1765.0762014579,1130.71343504994,1155.09594784337,822.214950963417,681.558825912105,553.027256880002,462.611497275754,656.353819489948,688.882583046857,584.085836848542,721.668641085474,780.014159862734,707.080786142597,912.743815418676
"M711T231",10170.9360807373,9724.4372917628,9936.33212210253,9637.43640715977,9991.80453470562,9232.40386860018,9449.09928235664,10013.5444062018,1020.83023523789,2584.95613502867,1202.87758151604,1151.73272772365,1339.77257715185,2274.02987829798,2576.50021409362,1555.83443430402,8019.10591134545,5420.79655961584,5810.08343555458
"M711T251",4538.06854420794,4888.9930668544,5277.97602989795,5567.00380966315,4440.03837185467,3610.5049309054,3801.72100459473,4893.69622100396,1396.95447924361,1188.30563615794,1093.62783535735,1323.44281208352,1378.5869358183,1274.31522131945,1352.03607635729,1363.42291010226,3518.91806387006,3714.8874013645,4062.37665536783
"M711T255",1487.62121758468,1758.4620348449,1601.84198008117,981.517715247302,1442.82963723264,1451.04907915504,1803.86074503474,1326.08320239317,561.877092214154,469.733516749739,535.644644381884,452.561270742114,452.184327309927,438.633457740173,508.653058355998,432.452955901399,1453.73193422813,1630.28485228827,1230.67192706693
"M711T256",2037.36639100306,1575.8058159117,1482.87275002711,2069.11927129556,1536.23534245904,2099.72446084351,1856.70432234734,1640.47215885799,396.931226096338,343.950777967279,360.857865190481,289.636474509682,427.54521524471,326.095341393849,314.044593988061,282.268756848607,1435.25148843593,1218.78961166465,1014.93003206463
"M711T259",3005.75208337042,2510.2112309014,3067.77248426535,2952.59217137142,2181.68830289219,3203.01346375165,2486.29472208908,2267.31517501208,582.919007356055,557.564717526935,519.57513990981,684.595371863269,672.900520518996,706.318554787697,759.425347454847,627.008190387124,1597.11647195375,1724.70435950068,1611.39513166447
"M711T264",5456.17082337719,2694.20752150415,5632.03845837039,4431.58969536958,2409.40105636271,4947.36308624402,3706.98839662368,4871.12041112178,102.13779654354,128.960655890171,86.4184593678497,110.172447694924,175.51643217589,214.893931710411,67.5255235831828,228.162008710399,2887.80910390919,2712.32236983792,3485.61661847062
"M711T269_1",4688.356955695,3601.99981422471,4043.24621843218,4359.78229334897,3849.98842821828,4355.60186000319,3646.1844327158,4086.18295143418,2273.17064232649,1779.55716569807,2184.34692947429,1807.66157966144,1920.78618967474,1954.23200288312,2321.26061459667,1657.61312465785,3088.07248240078,2903.42330637137,3889.91806561755
"M711T269_2",3979.08341354651,3514.64352065105,4069.04505512888,3790.49740544066,3834.53645862194,4376.29913209827,3833.65590636989,4193.0673895399,1904.39930291496,1657.3685658124,1725.2695758471,1667.45915903372,1865.85970570335,1769.97310770653,2969.62710433982,1812.37767733154,3512.18700722678,2718.84644632959,3052.57962082766
"M711T292",816.374392215046,866.575849908648,778.493193995258,783.862964492724,953.758554435715,886.14801086754,825.599426160668,1020.21198637587,1744.88351587754,1497.63974801482,1409.95153544332,1412.63666870967,1204.17530239642,1283.49972027485,1438.87579088318,1203.37448201325,1006.6421723287,809.573444902501,1172.87678502928
"M711T48_1",3095.34803598719,2589.9168523494,2838.14351541034,3063.67963677674,3014.54620294665,3023.40076630001,4077.98504798761,2907.54918167589,4310.64166417691,3942.63524946559,3128.8141761119,3279.3271773587,4308.16713619983,3962.52431377696,4407.16431639017,3737.52244969513,3568.6724121359,3489.78518940133,3111.84689595664
"M711T48_2",787.163120150008,963.143668474048,742.366446271234,758.432001742667,1361.54109336609,782.762091621554,1186.88459865617,723.696654794683,1094.17014708415,1039.72042097043,1124.74527356435,943.49089282484,1484.12680215097,1558.23599698069,1388.29425546326,1048.06765299545,904.322163534893,908.951318060696,739.603888986915
"M711T61",425.889475058322,761.603674691395,636.970875061148,609.05949076033,743.940515347192,746.62552097573,717.25511818461,1076.93682229695,2922.27742790408,2323.80472303244,3600.90447946867,2354.07363853219,2065.02792305852,2891.89032063792,2730.52030387501,3397.51210313735,1402.50994133963,1312.6841238231,1833.22259876122
"M712T164",2475.57132377341,2912.35060185726,3156.06567605413,3398.86320691142,3417.36273620151,3165.73917802624,2582.09941284324,3318.2913941194,738.777728345027,623.426175473929,1036.45180377553,595.516766851983,535.277900006509,748.797619719406,462.534698205299,434.442304433067,2114.89498520097,2143.39584960661,1690.11478612062
"M712T165",6112.40305568068,5441.61297882146,5380.13570010329,6309.05777643389,4883.35975477061,6290.16751717785,5160.3888299878,6761.99759998059,2973.67702414601,3392.92985355168,3618.00976506889,4009.43589606543,3374.40568543247,3636.61706911161,3270.79384013529,2792.99209959305,3808.48780200239,5064.07561058853,3657.97586577272
"M712T172_1",1627.50880858178,3861.93541250975,1243.25212641731,1683.77334094963,2351.639108227,1788.33608733674,1686.19056366022,1877.30745379272,3858.17737528254,4271.95813515574,3416.97513440484,4150.56881964077,4443.83947342924,4560.95744574455,4476.16404513314,3928.92373679437,3039.9634651565,2284.09788639827,2296.18679197173
"M712T172_2",1722.42281436353,1433.4992624059,1397.32966804898,822.772866335931,2753.79364461476,1820.53125152203,1699.34738177984,2468.2406220932,3695.24172808234,3482.21034319897,4020.44528173452,3507.73118995998,3038.43272702,4920.95746480876,3846.23252656083,3846.11797161827,1924.40428201022,2408.14314080679,2219.74063270215
"M712T213",2271.44437948184,2693.67948643326,2287.63114708411,2964.71031891057,2015.5692634171,3334.14277389969,2484.54402932925,2449.39578800454,2365.92835311515,1511.05102180729,2417.3466570592,2374.13216607388,2476.69957128371,2675.03652807111,3112.02259641498,2855.90965293053,3349.33266635981,2182.32077710678,3175.96117372438
"M712T214",1861.60671273028,2972.13940703515,1701.20418650071,1684.40220729082,2775.52612682337,2380.65532154397,2458.19030992719,1582.28406445446,1321.05071164046,1350.31151074093,1387.79264393067,1697.17204196632,1306.67868060157,2178.5529347196,1738.47359769156,1270.14357203843,2652.69462871922,2749.75734657269,2481.26480110679
"M712T220",17703.1667761191,19409.2163966637,16008.3035467032,18029.2788217102,17852.1317320322,21684.0448714841,30221.7343148752,18231.2564693524,8305.05984722654,8214.42630954547,9752.73520456959,8169.43772093485,12268.6897365612,7836.70191173553,8832.81961082963,8183.01511637905,17090.4464512452,14289.8817365178,17747.8122929474
"M712T232",8928.66712511979,5925.94773036833,5445.65969419569,6292.06430350845,4827.82798709675,5541.02797352702,5259.88762335577,6288.47370762591,353.231028840156,631.859537434577,510.612319011612,2747.97295746584,2059.48267502313,1925.87977460502,269.520378204853,619.799595634533,3877.02133960062,3858.99669828443,3813.52326584138
"M712T251",2739.11176913319,2444.06093163825,2924.53933541844,2838.32194152857,1887.23913502463,2307.1954912031,3037.6871588319,3539.09322444191,597.64356454916,724.610079305507,718.017408963847,643.074430296657,698.450273916329,602.891345177638,632.651003910135,836.930761839302,1637.96817932202,1313.18143335169,1650.13382477877
"M712T259",2053.2254171606,1779.4974368287,1953.90533719398,1808.55410825591,2050.58736260651,2036.79997889179,2020.7501681159,1971.97576907782,319.143343179375,347.140052547413,320.567335890593,284.266320911324,406.464613767405,377.520793380125,259.35582354649,399.92297618464,1356.49300170392,1222.88862513602,1201.86029478247
"M712T264",1064.10707861437,671.103147141364,1028.0640428904,927.252233327313,952.072821794645,779.564882195251,646.092732874622,1060.35745315818,1419.64271222317,1558.24811573614,1300.11692009131,1341.76286620126,1461.3957145446,1567.79245293555,1502.01654148153,1348.96886217775,955.47021117756,682.322344402313,864.333815192752
"M712T269",1603.64666659663,1170.30308326201,3801.31944964056,1417.75102771164,1686.89294265904,1825.32127022033,1309.59458677005,2056.78468773254,959.297638894408,824.782883442317,784.013464633206,913.926490530313,570.267299760418,563.82647469022,837.63899589398,760.645349597944,1022.76067598877,1112.73478482326,1591.10395992346
"M712T48",327.686854983009,452.488359465895,534.583471425233,426.186430536059,988.232050421655,566.917901895487,460.93275076336,324.724943513628,499.119933672041,609.589913126018,434.50502155767,518.805351396025,538.615260003334,798.476326484091,621.774580416,571.27176873906,674.419714937921,514.673562810877,400.816111727838
"M712T56",2265.11579065561,1407.29575851894,1238.11468254485,1391.75174085015,2282.54174049292,1724.89170367852,1380.8966841585,1225.5481780885,6592.41986342779,3004.73008878693,3959.90199864372,4098.99043191133,6062.28102478167,3746.11719925278,5122.30934130483,5848.99905372638,3251.76090654091,3450.63822720213,2016.63773938479
"M713T164",1939.69216592426,2360.50539665055,1914.23832470804,1724.56829710963,2212.0144881866,1956.77606207825,2012.26533264062,1940.01969483366,662.515909638298,479.572750537057,330.155305985377,507.362083502997,618.975705488375,510.53986472815,466.946461206321,457.879406712362,1366.26306224863,1389.85640238863,1293.27390079929
"M713T189",10132.1516209733,11948.2518308598,11128.3648035376,11010.241287106,11102.8748671546,9886.71133800072,12474.8226235632,9796.00182698609,4382.6962488535,4138.54156224022,5552.13624633695,5287.79764939514,4182.86680139973,4635.04016079584,5327.61677822196,5885.04487841702,8158.37741210403,7323.60855570906,8296.60233939692
"M713T198",3605.48094756415,1658.6383680891,2628.22038656184,2273.22676841982,2920.11934588719,1521.20854263944,3358.92225970288,2722.3070656988,1551.6021034054,1622.42035782381,566.939694858393,1547.38340237297,1331.91712104435,1732.77667840566,1231.23565304855,1085.28464722444,2062.14425896095,2578.98337748468,2189.10958232187
"M713T219",13292.7687455225,8871.34202698551,12273.2847643041,9925.35278464317,12274.537318792,8868.87793260587,9430.08461210637,8644.53336924691,4427.07409149704,5858.53398398247,8239.43947922696,3949.8067642485,5328.85936477557,3712.23061028199,5502.54318197865,4036.14772562263,12562.6142958391,9662.03933601805,17495.3137844552
"M713T226",6221.38897449985,4545.65914898247,6503.09887878305,7138.94748858399,3179.04713877045,6415.22226871407,5151.39238064955,2236.78946926134,2503.55667331344,1264.59101854117,2103.01559901012,2494.33549680495,2585.23176470163,2394.43838429459,2554.4854093875,1577.85476582348,3673.14860618677,3793.02483869503,4980.13232352083
"M713T476",1302.51354832592,1120.28724020226,741.048312437843,859.701451383501,811.208839638303,1035.76830622117,722.452866943037,663.099974873444,2795.94051902847,2033.73636938772,3896.80851662486,2494.55119838725,2735.20378067739,4533.42652574547,3323.65562966516,3355.02106192359,2207.58978090402,1346.36481098993,1499.23153350493
"M713T48",1806.78364389183,2231.62007007833,2157.0659210878,2446.51073245499,2500.07999725766,2404.65375675156,2005.67565268672,2191.94298145483,2839.20154014242,2956.13859430634,2380.46744063462,2882.46385123824,2790.64790010326,2681.70014972064,3594.63866709142,2991.96966860712,2494.60595799791,2283.9502806825,2277.1950501387
"M713T49",1044.21704397604,1634.29998269465,926.034980150809,1443.67283205669,1451.04623162533,1034.55780150043,1225.41247805066,1618.29439464714,2247.15372051835,1552.17254009186,1569.86666906164,1842.72421711632,1395.13619200143,2128.14006389787,1494.03941095863,1658.11767143854,1071.25289375782,1379.372704893,1230.95181870777
"M714T180",2813.35444230047,3490.787287097,1675.23489656849,3278.08534904228,3596.38053761887,1727.10465781024,3504.38788253833,3824.62234543775,1513.61738465866,1425.33033821622,2362.24616779471,1216.94196220003,2044.53486589143,1616.85988007608,1521.43708603477,2262.93034576745,1861.67908538939,2254.32838883571,1839.87918689931
"M714T188",8446.67278923609,5721.44424831998,7615.92816954169,10654.1784275586,6518.23823047599,7426.92333094699,8683.8207218495,7718.58157605686,3426.5604816519,3216.71922474026,3807.34020972965,3037.52082262958,3067.22926985758,3135.42865563505,3645.6149748152,3538.48273413699,6838.45182735779,5906.06035961453,6699.32551422787
"M714T194",961.188765253454,1075.74113852976,632.2445347301,690.283546539722,818.9351130957,1080.69812027907,893.044958344085,1262.70812170957,1610.53897924491,1900.82416758079,1001.10694409002,1749.02280177567,1557.32628971432,1279.96335962832,1370.06674012645,1262.28227544787,1326.92328318222,1217.70696931051,855.093013932147
"M714T210_1",9680.49296827658,9512.76282942458,10971.1358285796,12187.9711148541,9683.05413109482,9751.02749153473,9271.28958067714,11286.8357888615,3365.00574303745,2959.29133815192,2498.51738204859,2611.35536249416,4075.36934963724,3170.60123746982,4247.94949800627,3697.78444967988,7980.48961249033,5798.38133096676,7081.01626246398
"M714T210_2",9142.85991644313,9140.48083963244,8346.46489928559,9045.31198251136,8795.5244936855,10722.9048711177,9220.30781700912,11276.0283157276,4575.71124635071,2799.22051942768,3912.531940133,8529.62331135069,4467.94164012939,4203.22132530557,5071.53413946648,4164.23118818207,6043.32775169994,8778.12597781903,8511.62767023481
"M714T221",2287.82563285357,3303.59271480146,3945.94929886513,2609.72060394331,3973.31208721559,4895.72414155449,3049.24589421818,3699.05976585167,555.362115839116,995.859943578177,624.129836492703,779.299210699483,1452.25249040349,1173.29519107527,986.905831290878,907.529206732668,1492.15859697797,2169.58287185208,1457.94907173883
"M714T284",1721.36233906488,1506.60478458075,1774.88352568906,1613.10257283146,1670.72109310951,1641.80867012088,1751.70501979198,1772.29359891964,167.617780813921,174.889938524256,270.407732194742,237.581960561682,187.832342205217,133.17044653141,193.363044259563,148.207330115899,895.084170673442,983.90318908507,684.400267392428
"M714T303",499.701724306689,662.8820894255,580.321043025741,746.817031325896,385.301280877486,608.652242174672,520.736114810405,702.815210418545,4583.69359395836,5948.77812948678,5839.08050226685,4556.94318680811,4952.04581774622,4765.11077130611,4651.30689959688,4731.59858902006,3661.51152966251,3907.59665747163,2803.89723800868
"M715T206",1209.59933207537,1202.4493055741,1752.17520084777,682.552835282498,1104.0124486823,1212.76842356797,1995.43431142129,1098.92721208634,1213.3835683803,1081.90987144561,884.261889415645,964.671673283189,964.126750265214,1639.50985630345,825.978792857368,902.781149104134,881.910237081421,565.130641084127,838.669327201194
"M715T210",6569.97795143727,5115.11026475304,5408.43282845846,6800.47446572957,5782.92234377029,4823.39805351596,4876.19337998093,4466.17434620078,2608.2135188487,2409.35679236876,4479.77873265866,1859.72509725754,1433.55649183593,1597.38451136873,1890.39055523199,2288.52850587961,4490.02678740662,3782.70918783628,3719.9133675343
"M715T303",671.418735280315,518.956355296852,617.225516546465,497.423987569218,648.60335932856,696.054433810463,493.681056038081,602.492197447062,6395.8854327967,7131.74997529187,5078.43883041907,6386.38423230497,6332.72698685799,4302.41938702177,6022.64602995527,6246.04148331797,4553.64091235713,3733.72675991883,3775.64403964188
"M715T349",4606.81927225299,3291.97987302905,6266.43373119285,6051.26168012894,3064.45999601514,6925.46091456636,5109.04920012032,5237.85407720861,2766.88979645543,2292.74285739928,3159.81593128787,2899.29611386986,2791.19552774968,3306.86737683467,3069.34372394344,3460.00284677577,2910.46487754365,5148.54014855826,5229.19171104263
"M715T48",841.166066903568,880.251786313155,884.248131980103,1116.61764253583,1030.83670274409,1144.48260786578,776.929978010596,1043.82189441557,1042.12074030732,1377.25958045279,816.483639085648,937.38910506674,921.122218469795,948.65461136841,1396.82847548344,786.477068722188,1106.4571303211,735.961010614261,802.71404831864
"M715T49_1",527.182255883088,903.906590692396,719.567821480737,826.239784581308,948.285320785855,616.07352891125,723.004323304037,868.632316554129,744.955944194121,769.614359856217,766.130627775917,1066.51828653396,777.809394285128,1198.75488762267,1013.45253466797,973.887135926277,667.806175518535,524.80125030538,586.916642738807
"M715T49_2",954.98339550048,1005.88704882588,874.59352283724,1043.65283233508,662.276093391194,837.979092247872,847.728739166004,974.946003974591,1834.55086092859,1370.27140658337,1335.5711159092,1389.41942425947,1392.44890490796,1538.70939424534,1281.236343196,1683.32818828993,796.813382534241,1167.16151952485,1065.69108430898
"M716T194_1",24448.4449259207,25208.3179340313,23000.1486093159,23463.6031739205,21274.9803479618,25501.2849735003,25299.8110643736,25051.6222465077,5524.6494620289,5134.13446720411,3605.94084124782,3717.3063543784,4683.36874186315,4906.67200767991,5236.49666928298,5568.10851892783,15535.7740434384,15458.0339522927,15356.0883497252
"M716T194_2",23755.877915529,21584.5562162045,21152.8959757396,23106.6037216374,23323.6920933406,22784.4602782139,17721.7378091076,25488.2258694092,7065.08384912364,5050.67135619957,2807.51020923073,4940.81577740611,6111.91325180595,5993.64629767343,4754.15545948018,5552.11079582034,18659.7074787381,14636.9456446431,17556.6558393255
"M716T202_1",9754.32730475755,8388.83093619751,8008.42403207465,8982.29479309709,8645.5109046213,6815.27833926087,8895.65178167459,9479.08327889659,6971.78878611583,7754.49588565139,7727.61969910172,7961.66006038222,7728.1770868496,7389.24859495078,6945.38831661077,7056.38233244437,7969.44404503229,7367.84141413755,8446.55111813055
"M716T202_2",7622.48871322549,6671.12692306294,7518.37718487077,8188.56619191409,6146.5298869597,8024.09175715179,7362.74296934178,6314.68992935429,6469.7772234018,6245.7174660914,8005.09135481715,6401.64352970632,6606.35361115901,4669.61736059696,5916.12694822031,6259.4094536887,7267.6454056387,8966.78964454178,8284.79823037744
"M716T226",15188.7987503322,10129.45495937,6863.35709518849,14038.0584597779,9825.04169650671,10820.7985746498,9845.86153477618,6043.35945219862,3415.82401037428,3067.87514688167,2934.15974788912,4388.57052402803,4580.08820179522,4036.52561147474,4413.64618332167,2269.3170647309,5973.85415917475,8677.2621690197,7988.73667280726
"M716T249",3482.38597493556,3311.05887239091,3428.67816369857,3877.21590730756,2986.16707708482,3258.46966688206,3992.8367414684,3103.77810130853,705.656540314472,738.660962481902,844.13877837175,668.616114682927,840.30803300607,695.177242432424,835.006900599566,813.892952122661,2606.7254099666,2312.52904994205,2196.08382430878
"M716T254",2004.21799373257,2041.27917468729,1639.43970264135,2132.09121320802,2331.24199431362,1641.93696568485,1806.56089482898,2603.14826632639,974.366095232415,1072.49004559846,1025.1960806734,1056.66734766799,1070.57936105735,933.177448820209,1098.36320973825,923.799064952473,1032.78725484585,937.898479865384,1178.6244065659
"M716T303",493.961108219436,399.713243299531,577.028517297978,556.95136586187,428.190542437654,584.70934729473,401.890713937369,519.64991772319,3879.72064390428,4160.69302491018,2802.47116099948,2488.29029236863,4107.79409200341,3129.94416444184,1677.42486873626,2806.5637220413,1696.60059716645,2284.35084437041,1464.16370172341
"M717T161",5056.27306197487,5865.77621459361,5204.21108908495,5600.46395930533,4128.30144270712,5328.80672762421,4947.28198476991,5289.458313925,779.508612567874,1408.03818497816,868.558232964938,953.746484363636,941.491926067982,1033.58873378023,926.609784657382,1260.13348517819,4049.13387248734,2471.14744618662,3591.72894824606
"M717T162",6169.93275343879,6030.14287691821,5225.29486705217,5880.04600217336,5483.40891715999,6355.4891585834,5677.53597009406,5983.06987910257,618.758426365584,1005.3560221756,845.177159195992,663.417016235167,1204.40217670708,1026.90137370505,600.675767962525,776.273062705726,3703.00738666839,3890.94577304431,3090.82609140416
"M717T186",1696.98751764632,1291.22603733018,1259.83019642157,1916.36396442252,2066.09154041781,2913.77441428291,1765.54331321253,1846.28514360175,2719.95417683276,3117.98122938222,1938.51009446633,1885.71850596403,1745.50791567342,2176.68953732255,2301.89751950452,1479.00886811688,1687.25908114103,1740.75540171859,1840.26788624272
"M717T187",18611.8201176563,16438.0894832087,16510.6360260962,19321.1989204364,12870.3363067728,5268.64647000345,22264.668108083,21298.0811493935,15217.9925682591,11898.959757341,13437.0078966448,10658.7194936319,11980.4609731273,12604.7258721182,15406.245733902,14158.707459573,10128.8305406854,10639.9519497576,10632.9067805772
"M717T194",10589.1636356875,8929.71682804376,8814.05900096279,9114.20833623582,8617.84104902539,9212.38294776734,8745.47611766392,9717.99674127912,1618.2925719299,2341.02399843051,2261.58939324183,6428.7082916523,1626.27696906673,2591.46678796752,2197.86968347354,2205.68779600867,8938.76508249717,6894.35285691981,6317.26651469383
"M717T202",3842.34278900692,4765.593294289,3768.14286039203,1801.48044485302,4053.98167679906,4555.25090529213,2736.66645365731,4490.22620614103,3167.09969554089,3087.02567326108,4883.1763762036,2064.58451413848,5542.84423169435,2898.00169887209,5226.19685379942,3597.01708557351,4104.68678668092,3769.62963012563,2536.06532024227
"M717T217_1",8471.25354868172,5867.14648987171,6751.45116021416,6822.56139224586,5612.45810568442,6320.85558634152,8350.07570002735,8480.2908324519,2621.05796272587,1779.90424710493,2736.83738567071,2821.8609339891,3346.14149121201,3309.40889605962,2823.13689429463,3488.54772024644,6715.64706833429,5005.40469024013,4493.83299305145
"M717T217_2",3698.54873225202,4182.68840092502,4639.08188667612,2882.06781734683,4345.46083791142,4437.18952721388,3706.51155110445,2168.44003490445,916.715332715904,1354.17170936949,861.063076645696,748.237768465895,1163.24236244497,769.359776786837,1021.0828717191,1194.35590243855,2856.91184825573,2664.85109297984,2257.75530992109
"M717T217_3",21149.0173957352,15948.4286774396,17767.3453435807,19983.8386621148,19585.0433096771,14793.7121861759,11086.342185485,14397.711209759,5764.64957839402,8680.68393049823,9550.71605337794,9146.2998540911,8883.36185177323,8380.69228011847,9492.8161630358,9440.67683292085,12205.7326909152,14740.9382288899,9984.75107083145
"M717T226",5412.43505858104,5857.16432936758,7523.97506413643,6545.62271673832,7322.92499026509,4864.84737215408,6840.65995965147,5444.27278365141,2032.10816474056,1573.53979946469,3297.87889083958,2640.42507236656,2993.02916405934,1021.98789872125,3428.8247296611,1848.34322094373,3999.53562233758,2533.3919987365,3073.99671987435
"M717T303",753.128136717094,694.761310255323,415.682196629798,583.133480036315,494.342265359111,1261.83754290991,585.86329651875,1019.29242593271,9389.32225465264,8196.27051695969,6731.93156579945,8039.71165312353,8070.21798050023,7346.24272605369,5914.67798990514,6780.72874486909,4033.89018157627,5418.06806596714,3662.88533219395
"M717T349",1220.2038558206,832.325221689819,1496.02201718271,1356.7076603438,702.856163916746,1543.54694320559,1166.32946037763,1060.31262172443,362.270962253048,950.833984275367,1100.16121988094,827.195334066913,660.225352403353,718.593839409751,873.730953700804,1019.19902700296,819.167951970671,1261.54882966156,1090.51681020232
"M717T364",4323.29945203962,3056.67795513923,5384.73914906061,6384.73538183348,3706.53609722146,7827.89395853956,4860.81634447397,5813.9074521329,7199.63860437147,7527.05891463109,6317.2715293596,6259.55411770852,5081.49959531429,7265.04597880803,7498.55825369921,5888.26607523395,4612.32193702786,5328.1904718505,7538.92704786319
"M717T48",6670.55933857369,6071.74680015899,6301.64882758227,6177.10712617637,5848.22634652624,5766.9735673604,5580.3538314619,5375.7925600323,5536.18388212692,5479.3733025613,4848.67646962595,5735.31971853009,5256.63475003064,6166.25497389467,5911.91142970388,6361.73005484425,5751.45262538407,5520.47223728194,5911.09113103467
"M717T49",625.998466253294,737.527478213835,501.718445776845,480.774037633495,569.670233185407,540.067716468454,711.377652913258,818.841247330538,908.026805083396,1201.91333301786,770.821922732275,890.407804245472,1056.79097004198,818.220639232465,1097.28046413922,948.308040991798,879.59887311902,689.89889573075,787.67795160921
"M718T177",10824.7823341114,12580.2537350561,13824.4757230287,8843.80158872799,12732.2929906475,13459.1858860036,13773.1667895866,13372.3241962389,6931.04827273287,9271.18255404519,9458.50700505345,7586.91257827914,8619.3677383982,4410.1113021633,6470.11219016935,13365.9416125747,8049.53707741542,7922.80065877008,10464.6613653948
"M718T209_1",16458.1750844479,15902.4794716246,16136.9564530531,13704.1087893822,15406.9250359459,16141.6314612869,15576.480162875,25957.0155440331,3486.97975109097,3148.61337112623,1535.76560451753,4606.66751743475,3536.32856685355,3525.66695656924,2778.09290691859,3922.08872063718,11083.0605606672,9983.9305818172,12705.2010095052
"M718T209_2",18595.4013606115,15564.3562317455,17656.4209330521,19343.5684644684,36270.8537988429,21389.3984730864,15994.9332907622,24384.5690184399,8833.76854767683,9041.07633320401,7493.21331312133,6830.30266848999,8489.8630877092,8156.76091577072,6429.00975937404,6587.55143362045,10390.0835076667,11679.4945068945,15741.6369495449
"M718T211",4980.78425357367,6888.56913430089,4313.69319777221,5713.18148635834,6453.38607130319,2531.14036910462,7157.22858446397,5353.51628714488,5149.92087542007,4763.31928726981,3191.27905650582,6031.43707883245,4953.17345860504,3422.07789764886,4389.69334464088,3738.17323342366,5668.37176672484,5814.9191372935,5516.91919242507
"M718T212",5640.23546015414,4006.29065541533,5219.1284630145,5573.78309186194,5105.06526998708,4715.65986801161,5006.82672064331,5715.71902049814,5699.12776469005,5266.12289499834,5099.11914865998,5079.59323533219,5070.40349440265,4680.96507481939,4608.52629301347,4198.18655127412,6253.14281566601,5459.80863123968,5383.35873162646
"M718T226",1990.40464115044,1453.73449373118,1952.32894762782,2783.97789728646,1789.21941338875,2960.10176235781,1027.88076990681,1189.43644881409,779.613570626155,672.397851924372,479.91920971504,668.212037503791,771.779918089772,568.862548187415,424.434259040934,463.452886961793,1462.16464393394,1616.42116710038,1079.47287547706
"M718T303",533.977555720859,546.858415254381,585.489503230325,581.202490649266,478.263847485053,544.430297627523,629.446489294021,717.361021133348,4644.78992374431,4733.39945193812,4213.21150311019,3684.65294876855,3289.3981038774,5017.11564693544,3367.31528738622,3580.13831554857,2073.34260094647,2127.84224543031,2453.40258166883
"M718T48",1069.08834262592,1002.49842813564,942.845781139024,1272.35018078552,1268.8351053729,1090.43646500965,1072.01065523249,947.926790896835,717.714502881417,598.589669590117,841.262262348232,534.789541046506,805.107536671112,937.220930440829,572.18405943037,572.197554220337,901.382234524702,969.34145600156,724.660313772187
"M719T170",3471.33543138744,8643.97926965763,4707.4729258608,8831.20890793254,7521.61138135622,4738.87291823427,7705.81051661982,4220.73595421964,4904.17468857841,4950.4178683616,668.524631535732,4390.88534282135,4592.28989338495,2972.69532622519,3949.36411550856,5518.68454075354,6457.80288029864,5822.33793130189,4277.71554628624
